DISTRICTID,Year,Total Emissions,Total Direct Emissions,Total Supplier Emissions,Direct Point Emitters,Onshore Oil & Gas Prod.,Gathering & Boosting,Transmission Pipelines,LDC - Direct Emissions,SF6 from Elec. Equip.,GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Petroleum Products Produced,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with CO2 Supply ,Representative_Name,Representative_Last_Name,Representative_Party
0806,2012,2153879.75,396082.14999999997,1757797.5999999999,205073.804,181168.696,0.0,0.0,9839.65,0.0,0.0,0.0,0.0,0.0,337035.39999999997,1420762.2,0.0,Jason A. Crow,Crow,Democrat
0806,2013,2221261.628,552522.528,1668739.0999999999,303319.988,240044.84,0.0,0.0,9157.7,0.0,0.0,0.0,0.0,0.0,282060.4,1386678.7,0.0,Jason A. Crow,Crow,Democrat
0806,2014,1151411.146,771461.746,379949.4,300061.24,462346.756,0.0,0.0,9053.75,0.0,0.0,0.0,0.0,0.0,379949.4,0.0,0.0,Jason A. Crow,Crow,Democrat
0806,2015,1394776.81,884935.71,509841.1,382641.878,490654.832,0.0,0.0,11639.0,0.0,0.0,0.0,0.0,0.0,509841.1,0.0,0.0,Jason A. Crow,Crow,Democrat
0806,2016,1280841.366,756102.3659999999,524739.0,232941.26799999998,511401.148,0.0,0.0,11759.95,0.0,0.0,0.0,0.0,0.0,524739.0,0.0,0.0,Jason A. Crow,Crow,Democrat
0806,2017,1379128.442,922119.142,457009.3,340819.374,569463.218,0.0,0.0,11836.55,0.0,0.0,0.0,0.0,0.0,457009.3,0.0,0.0,Jason A. Crow,Crow,Democrat
0806,2018,1436079.138,925339.238,510739.9,269008.546,656330.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510739.9,0.0,0.0,Jason A. Crow,Crow,Democrat
0806,2019,1536198.772,1012220.172,523978.6,441260.514,570959.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523978.6,0.0,0.0,Jason A. Crow,Crow,Democrat
0806,2020,1447232.974,919001.174,528231.8,460736.834,414443.696,43820.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528231.8,0.0,0.0,Jason A. Crow,Crow,Democrat
0806,2021,1130268.54,622142.74,508125.8,264521.622,313276.046,38212.172,0.0,6132.9,0.0,0.0,0.0,0.0,0.0,508125.8,0.0,0.0,Jason A. Crow,Crow,Democrat
0806,2022,1475495.924,884188.324,591307.6,347317.044,495253.946,33888.284,0.0,7729.05,0.0,0.0,0.0,0.0,0.0,591307.6,0.0,0.0,Jason A. Crow,Crow,Democrat
0806,2023,1673949.11,1098791.21,575157.9,361759.122,672927.42,57972.268,0.0,6132.4,0.0,0.0,0.0,0.0,0.0,575157.9,0.0,0.0,Jason A. Crow,Crow,Democrat
0807,2010,6009322.858,1806681.258,4202641.6,1806681.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4202641.6,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0807,2011,5905208.37,1726378.37,4178830.0,1596639.05,0.0,0.0,0.0,111068.4,18670.92,0.0,0.0,0.0,0.0,4178830.0,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0807,2012,5682462.796,1826725.296,3855737.5,1651966.526,0.0,0.0,0.0,118125.85,56632.92,0.0,0.0,0.0,0.0,3855737.5,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0807,2013,6123370.184,1665629.584,4457740.6,1461330.824,0.0,0.0,0.0,111863.0,92435.76,0.0,0.0,0.0,0.0,4457740.6,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0807,2014,6159504.268,1713139.368,4446364.9,1589110.2280000001,0.0,0.0,0.0,111881.3,12147.84,0.0,0.0,0.0,0.0,4446364.9,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0807,2015,5599842.076,1720978.0760000001,3878864.0,1569745.3760000002,0.0,0.0,0.0,108858.9,42373.8,0.0,0.0,0.0,0.0,3878864.0,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0807,2016,5789836.3533825,1679373.5533825,4110462.8,1357559.518,0.0,113668.402,130314.8433825,61738.55,16092.24,0.0,0.0,0.0,0.0,4110462.8,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0807,2017,5735638.16,1483672.26,4251965.9,1276158.792,0.0,100033.878,31779.11,65689.0,10011.48,0.0,0.0,0.0,0.0,4251965.9,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0807,2018,6638075.4263587,1633485.2263586998,5004590.2,1331289.222,39555.998,141331.32200000001,15566.7543587,97976.25,7765.68,0.0,0.0,0.0,0.0,5004590.2,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0807,2019,6710055.9459999995,1774573.5459999999,4935482.4,1328685.19,136739.248,189828.968,8682.5,104075.8,6561.84,0.0,0.0,0.0,0.0,4935482.4,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0807,2020,3433831.67,1815861.07,1617970.6,1131043.63,229974.812,221426.908,0.0,164197.2,69218.52,0.0,0.0,0.0,0.0,1617970.6,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0807,2021,3693242.6472,1969534.0472,1723708.6,1030222.2000000001,528941.568,219765.606,0.0,173850.8,16753.8732,0.0,0.0,0.0,0.0,1723708.6,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0807,2022,3830192.944,2019506.144,1810686.8,1127609.85,437144.436,240423.022,0.0,173964.4,40364.436,0.0,0.0,0.0,0.0,1810686.8,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0807,2023,3265850.488,1549847.388,1716003.1,1073973.4479999999,105080.224,259979.692,0.0,102983.25,7830.774,0.0,0.0,0.0,0.0,1716003.1,0.0,0.0,Brittany Pettersen,Pettersen,Democrat
0808,2010,8754318.320625,7758403.729625,995914.591,7758403.729625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995914.591,0.0,Gabe Evans,Evans,Republican
0808,2011,9400530.285775,8109408.532775,1291121.753,8024011.132775,0.0,0.0,0.0,0.0,85397.4,0.0,0.0,0.0,0.0,0.0,1291121.753,0.0,Gabe Evans,Evans,Republican
0808,2012,22056819.306325,6935903.757325,15120915.549,6891997.797325,0.0,0.0,0.0,0.0,43905.96,0.0,13690853.0,0.0,0.0,0.0,1430062.549,0.0,Gabe Evans,Evans,Republican
0808,2013,22230502.578,7082795.249,15147707.329,7050006.569,0.0,0.0,0.0,0.0,32788.68,0.0,13676186.0,0.0,0.0,0.0,1471521.329,0.0,Gabe Evans,Evans,Republican
0808,2014,22404526.644,7467506.392,14937020.252,7464325.792,0.0,0.0,0.0,0.0,3180.6,0.0,13699455.0,0.0,0.0,0.0,1237565.252,0.0,Gabe Evans,Evans,Republican
0808,2015,22377302.11507,7303305.98407,15073996.131000001,7296698.54407,0.0,0.0,0.0,0.0,6607.44,0.0,14490335.0,0.0,0.0,0.0,583661.131,0.0,Gabe Evans,Evans,Republican
0808,2016,20987174.556,6905182.556,14081992.0,6833586.16,0.0,64371.076,0.0,0.0,7225.32,0.0,13402493.0,0.0,0.0,0.0,679499.0,0.0,Gabe Evans,Evans,Republican
0808,2017,20895700.98,6192766.180000001,14702934.8,6128125.7,0.0,64640.48,0.0,0.0,0.0,0.0,13986709.0,0.0,0.0,0.0,716225.8,0.0,Gabe Evans,Evans,Republican
0808,2018,20996813.946,5970397.046,15026416.9,5901744.582,0.0,68652.464,0.0,0.0,0.0,0.0,14261748.0,0.0,0.0,0.0,764668.8999999999,0.0,Gabe Evans,Evans,Republican
0808,2019,20258103.182,6234698.382,14023404.8,6160829.248,0.0,73869.134,0.0,0.0,0.0,0.0,13176537.0,0.0,0.0,0.0,846867.8,0.0,Gabe Evans,Evans,Republican
0808,2020,18001766.312,6270004.612,11731761.7,6208910.1219999995,0.0,61094.49,0.0,0.0,0.0,0.0,11017764.0,0.0,0.0,0.0,713997.7,0.0,Gabe Evans,Evans,Republican
0808,2021,17093144.911240198,5745192.386,11347952.5252402,5692004.0139999995,0.0,53188.372,0.0,0.0,0.0,0.0,10622599.4252402,0.0,0.0,0.0,725353.1000000001,0.0,Gabe Evans,Evans,Republican
0808,2022,19990003.7622688,6523367.182,13466636.5802688,6523367.182,0.0,0.0,0.0,0.0,0.0,0.0,12732276.5802688,0.0,0.0,0.0,734360.0,0.0,Gabe Evans,Evans,Republican
0808,2023,16769527.4742315,6365577.75,10403949.7242315,6365577.75,0.0,0.0,0.0,0.0,0.0,0.0,9808177.3242315,0.0,0.0,0.0,595772.4,0.0,Gabe Evans,Evans,Republican
0901,2010,5780314.532000001,1040557.532,4739757.0,1040557.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739757.0,0.0,0.0,John B. Larson,Larson,Democrat
0901,2011,5875295.3100000005,1086312.4100000001,4788982.9,925375.23,0.0,0.0,0.0,146513.90000000002,14423.28,0.0,0.0,0.0,0.0,4788982.9,0.0,0.0,John B. Larson,Larson,Democrat
0901,2012,5533617.48,1032067.1799999999,4501550.3,869041.55,0.0,0.0,0.0,140952.95,22072.68,0.0,0.0,0.0,0.0,4501550.3,0.0,0.0,John B. Larson,Larson,Democrat
0901,2013,5874353.6756,985416.682,4888936.9936,835663.182,0.0,0.0,0.0,134032.9,15720.6,0.0,0.0,0.0,0.0,4888936.9936,0.0,0.0,John B. Larson,Larson,Democrat
0901,2014,6110789.6672,964832.6,5145957.0672,819545.51,0.0,0.0,0.0,128864.25,16422.84,0.0,0.0,0.0,0.0,5145957.0672,0.0,0.0,John B. Larson,Larson,Democrat
0901,2015,6046117.682,941737.782,5104379.9,793427.732,0.0,0.0,0.0,125373.25,22936.8,0.0,0.0,0.0,0.0,5104379.9,0.0,0.0,John B. Larson,Larson,Democrat
0901,2016,5822893.8719999995,926818.272,4896075.6,806557.722,0.0,0.0,0.0,120260.55,0.0,0.0,0.0,0.0,0.0,4896075.6,0.0,0.0,John B. Larson,Larson,Democrat
0901,2017,5992353.732,933087.532,5059266.2,817790.982,0.0,0.0,0.0,115296.55,0.0,0.0,0.0,0.0,0.0,5059266.2,0.0,0.0,John B. Larson,Larson,Democrat
0901,2018,6230884.298,881081.198,5349803.1,772221.598,0.0,0.0,0.0,108859.6,0.0,0.0,0.0,0.0,0.0,5349803.1,0.0,0.0,John B. Larson,Larson,Democrat
0901,2019,6183414.642000001,856853.442,5326561.2,752354.392,0.0,0.0,0.0,104499.05,0.0,0.0,0.0,0.0,0.0,5326561.2,0.0,0.0,John B. Larson,Larson,Democrat
0901,2020,5783661.217999999,849484.8180000001,4934176.4,751464.4180000001,0.0,0.0,0.0,98020.4,0.0,0.0,0.0,0.0,0.0,4934176.4,0.0,0.0,John B. Larson,Larson,Democrat
0901,2021,5908434.0879999995,848352.588,5060081.5,755699.088,0.0,0.0,0.0,92653.5,0.0,0.0,0.0,0.0,0.0,5060081.5,0.0,0.0,John B. Larson,Larson,Democrat
0901,2022,5867750.884000001,701235.9839999999,5166514.9,614562.9839999999,0.0,0.0,0.0,86673.0,0.0,0.0,0.0,0.0,0.0,5166514.9,0.0,0.0,John B. Larson,Larson,Democrat
0901,2023,5471667.314,596573.014,4875094.3,515954.614,0.0,0.0,0.0,80618.4,0.0,0.0,0.0,0.0,0.0,4875094.3,0.0,0.0,John B. Larson,Larson,Democrat
0902,2010,3932902.591,3881867.991,51034.6,3881867.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51034.6,0.0,0.0,Joe Courtney,Courtney,Democrat
0902,2011,2982299.828,2927864.728,54435.1,2923552.278,0.0,0.0,0.0,4312.45,0.0,0.0,0.0,0.0,0.0,54435.1,0.0,0.0,Joe Courtney,Courtney,Democrat
0902,2012,2769037.788,2719588.188,49449.6,2715663.1380000003,0.0,0.0,0.0,3925.05,0.0,0.0,0.0,0.0,0.0,49449.6,0.0,0.0,Joe Courtney,Courtney,Democrat
0902,2013,2478931.5889999997,2419097.389,59834.2,2415257.039,0.0,0.0,0.0,3840.35,0.0,0.0,0.0,0.0,0.0,59834.2,0.0,0.0,Joe Courtney,Courtney,Democrat
0902,2014,2571449.8454,2507198.6070000003,64251.2384,2503975.557,0.0,0.0,0.0,3223.05,0.0,0.0,0.0,0.0,0.0,64251.2384,0.0,0.0,Joe Courtney,Courtney,Democrat
0902,2015,2718548.657,2652723.657,65825.0,2649707.557,0.0,0.0,0.0,3016.1,0.0,0.0,0.0,0.0,0.0,65825.0,0.0,0.0,Joe Courtney,Courtney,Democrat
0902,2016,2845836.256,2786848.256,58988.0,2784112.556,0.0,0.0,0.0,2735.7,0.0,0.0,0.0,0.0,0.0,58988.0,0.0,0.0,Joe Courtney,Courtney,Democrat
0902,2017,2656103.346,2592034.346,64069.0,2589305.8959999997,0.0,0.0,0.0,2728.45,0.0,0.0,0.0,0.0,0.0,64069.0,0.0,0.0,Joe Courtney,Courtney,Democrat
0902,2018,2820330.099,2753418.999,66911.1,2750984.599,0.0,0.0,0.0,2434.4,0.0,0.0,0.0,0.0,0.0,66911.1,0.0,0.0,Joe Courtney,Courtney,Democrat
0902,2019,2809340.812,2741020.812,68320.0,2738801.462,0.0,0.0,0.0,2219.35,0.0,0.0,0.0,0.0,0.0,68320.0,0.0,0.0,Joe Courtney,Courtney,Democrat
0902,2020,2844398.155,2789440.255,54957.9,2787292.155,0.0,0.0,0.0,2148.1,0.0,0.0,0.0,0.0,0.0,54957.9,0.0,0.0,Joe Courtney,Courtney,Democrat
0902,2021,2743744.262,2684738.662,59005.6,2682731.912,0.0,0.0,0.0,2006.75,0.0,0.0,0.0,0.0,0.0,59005.6,0.0,0.0,Joe Courtney,Courtney,Democrat
0902,2022,2972096.568,2911492.268,60604.3,2909643.068,0.0,0.0,0.0,1849.2,0.0,0.0,0.0,0.0,0.0,60604.3,0.0,0.0,Joe Courtney,Courtney,Democrat
0902,2023,2863981.444,2808330.944,55650.5,2806489.244,0.0,0.0,0.0,1841.7,0.0,0.0,0.0,0.0,0.0,55650.5,0.0,0.0,Joe Courtney,Courtney,Democrat
0903,2010,6467378.2809999995,2316074.181,4151304.1,2316074.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4151304.1,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0903,2011,7277728.609,2968312.209,4309416.4,2849142.423,0.0,0.0,0.0,117965.946,1203.84,0.0,0.0,0.0,0.0,4309416.4,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0903,2012,7940697.778,3789627.578,4151070.2,3671111.982,0.0,0.0,0.0,116657.396,1858.2,0.0,0.0,0.0,0.0,4151070.2,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0903,2013,7506888.410999999,3491782.3109999998,4015106.1,3379901.925,0.0,0.0,0.0,111497.346,383.04,0.0,0.0,0.0,0.0,4015106.1,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0903,2014,7521188.52,3390594.72,4130593.8,3292203.704,0.0,0.0,0.0,93035.296,5355.72,0.0,0.0,0.0,0.0,4130593.8,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0903,2015,8376815.773000001,3955080.6730000004,4421735.1,3846568.607,0.0,0.0,0.0,108400.346,111.72,0.0,0.0,0.0,0.0,4421735.1,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0903,2016,7903465.3319999995,3531706.532,4371758.8,3424808.766,0.0,0.0,0.0,105965.246,932.52,0.0,0.0,0.0,0.0,4371758.8,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0903,2017,7400871.159,3416448.559,3984422.6,3310177.813,0.0,0.0,0.0,106270.746,0.0,0.0,0.0,0.0,0.0,3984422.6,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0903,2018,8076974.771,3255861.271,4821113.5,3149603.525,0.0,0.0,0.0,106257.746,0.0,0.0,0.0,0.0,0.0,4821113.5,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0903,2019,8415810.692,2857159.092,5558651.6,2750913.596,0.0,0.0,0.0,106245.496,0.0,0.0,0.0,0.0,0.0,5558651.6,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0903,2020,4682121.065,2786089.865,1896031.2,2684495.369,0.0,0.0,0.0,101594.496,0.0,0.0,0.0,0.0,0.0,1896031.2,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0903,2021,7269192.018999999,2878469.4189999998,4390722.6,2775856.877,0.0,0.0,0.0,102612.542,0.0,0.0,0.0,0.0,0.0,4390722.6,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0903,2022,5128359.415,3098667.415,2029692.0,3000061.175,0.0,0.0,0.0,98606.24,0.0,0.0,0.0,0.0,0.0,2029692.0,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0903,2023,4971282.5962,3089933.3962000003,1881349.2,2993331.177,0.0,0.0,0.0,93280.396,3321.8232,0.0,0.0,0.0,0.0,1881349.2,0.0,0.0,Rosa L. DeLauro,DeLauro,Democrat
0904,2010,2879921.432,2879921.432,0.0,2879921.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0904,2011,1937487.376,1937487.376,0.0,1937487.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0904,2012,33146422.601,1585704.501,31560718.099999998,1585704.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31560718.099999998,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0904,2013,25014198.317,2199657.317,22814541.0,2199657.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22814541.0,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0904,2014,34705858.27184,2119238.3340000003,32586619.93784,2119238.3340000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32586619.93784,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0904,2015,36437259.4672355,2177102.446,34260157.0212355,2177102.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34260157.0212355,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0904,2016,43563019.626568004,1949512.7079999999,41613506.918568,1949512.7079999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41613506.918568,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0904,2017,32817184.7100428,1461607.504,31355577.2060428,1461607.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31355577.2060428,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0904,2018,35109228.66596,3358946.42,31750282.245959997,3358946.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31750282.245959997,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0904,2019,32060701.3103953,3078477.678,28982223.632395297,3078477.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28982223.632395297,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0904,2020,31451237.9568201,4316881.052,27134356.9048201,4316881.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27134356.9048201,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0904,2021,19731667.759684,4744120.1,14987547.659683999,4744120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14987547.659683999,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0904,2022,19239769.151812002,4305518.732,14934250.419812,4305518.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14934250.419812,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0904,2023,22822787.4223,4384076.488,18438710.934299998,4384076.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18438710.934299998,0.0,0.0,0.0,James A. Himes,Himes,Democrat
0905,2010,188657.53612499998,188657.53612499998,0.0,188657.53612499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
0905,2011,197394.71337299998,197394.71337299998,0.0,197394.71337299998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
0905,2012,197975.655327,197975.655327,0.0,197975.655327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
0905,2013,197792.44199999998,197792.44199999998,0.0,197792.44199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
0905,2014,204368.676,204368.676,0.0,204368.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
0905,2015,203772.288,203772.288,0.0,203772.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
0905,2016,199724.006,199724.006,0.0,199724.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
0905,2017,200024.544,200024.544,0.0,200024.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
0905,2018,196830.768,196830.768,0.0,196830.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
0905,2019,196020.17200000002,196020.17200000002,0.0,196020.17200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
0905,2020,204676.38199999998,204676.38199999998,0.0,204676.38199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
0905,2021,203149.988,203149.988,0.0,203149.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
0905,2022,199959.598,199959.598,0.0,199959.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
0905,2023,189593.788,189593.788,0.0,189593.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahana Hayes,Hayes,Democrat
1000,2010,7355846.7979999995,4750822.898,2605023.9,4750822.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605023.9,0.0,0.0,Sarah McBride,McBride,Democrat
1000,2011,10388635.543,6870282.943,3518352.6,6776025.263,0.0,0.0,0.0,40470.2,53787.48,0.0,0.0,0.0,0.0,3518352.6,0.0,0.0,Sarah McBride,McBride,Democrat
1000,2012,34174545.135,9246066.735,24928478.4,9162516.674999999,0.0,0.0,0.0,40191.3,43358.76,0.0,20700992.2,0.0,0.0,4227486.2,0.0,0.0,Sarah McBride,McBride,Democrat
1000,2013,32084610.485000003,8287914.385,23796696.1,8237706.465000001,0.0,0.0,0.0,31331.800000000003,18876.12,0.0,20099496.0,0.0,0.0,3697200.1,0.0,0.0,Sarah McBride,McBride,Democrat
1000,2014,32558967.974,8204662.074,24354305.9,8155013.814,0.0,0.0,0.0,31027.5,18620.76,0.0,20351674.0,0.0,0.0,4002631.9,0.0,0.0,Sarah McBride,McBride,Democrat
1000,2015,30524029.149,8086462.149,22437567.0,8028759.329,0.0,0.0,0.0,34665.7,23037.12,0.0,18802268.0,0.0,0.0,3635299.0,0.0,0.0,Sarah McBride,McBride,Democrat
1000,2016,32807095.582,8355470.982,24451624.6,8308834.652,0.0,0.0,0.0,34014.25,12622.08,0.0,20771465.0,0.0,0.0,3680159.6,0.0,0.0,Sarah McBride,McBride,Democrat
1000,2017,28998038.843000002,7068132.143,21929906.7,7025671.453,0.0,0.0,0.0,32729.65,9731.04,0.0,18732940.0,0.0,0.0,3196966.6999999997,0.0,0.0,Sarah McBride,McBride,Democrat
1000,2018,30780882.68,7037571.4799999995,23743311.2,6996663.26,0.0,0.0,0.0,32018.5,8889.72,0.0,20717031.0,0.0,0.0,3026280.2,0.0,0.0,Sarah McBride,McBride,Democrat
1000,2019,27908096.51,5947428.8100000005,21960667.7,5916081.61,0.0,0.0,0.0,31347.2,0.0,0.0,19559775.0,0.0,0.0,2400892.7,0.0,0.0,Sarah McBride,McBride,Democrat
1000,2020,21111792.334,5906935.234,15204857.1,5875743.134,0.0,0.0,0.0,31192.1,0.0,0.0,12782412.0,0.0,0.0,2422445.1,0.0,0.0,Sarah McBride,McBride,Democrat
1000,2021,21451246.9853675,6062394.149999999,15388852.835367499,6032968.0,0.0,0.0,0.0,29426.15,0.0,0.0,13015860.6353675,0.0,0.0,2372992.2,0.0,0.0,Sarah McBride,McBride,Democrat
1000,2022,29129756.504,6644048.603999999,22485707.9,6620993.554,0.0,0.0,0.0,23055.05,0.0,0.0,20195500.0,0.0,0.0,2290207.9,0.0,0.0,Sarah McBride,McBride,Democrat
1000,2023,26059305.604000002,5816608.504000001,20242697.1,5794098.904000001,0.0,0.0,0.0,22509.6,0.0,0.0,17675323.0,0.0,0.0,2567374.1,0.0,0.0,Sarah McBride,McBride,Democrat
1198,2010,579739.826,579739.826,0.0,579739.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleanor Holmes Norton,Norton,Democrat
1198,2011,548850.54,548850.54,0.0,456788.7,0.0,0.0,0.0,0.0,92061.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleanor Holmes Norton,Norton,Democrat
1198,2012,360973.51399999997,360973.51399999997,0.0,280592.114,0.0,0.0,0.0,0.0,80381.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleanor Holmes Norton,Norton,Democrat
1198,2013,314930.00399999996,314930.00399999996,0.0,264243.32399999996,0.0,0.0,0.0,0.0,50686.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleanor Holmes Norton,Norton,Democrat
1198,2014,368489.204,368489.204,0.0,287854.724,0.0,0.0,0.0,0.0,80634.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleanor Holmes Norton,Norton,Democrat
1198,2015,267290.754,267290.754,0.0,245799.474,0.0,0.0,0.0,0.0,21491.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleanor Holmes Norton,Norton,Democrat
1198,2016,251778.866,251778.866,0.0,238883.18600000002,0.0,0.0,0.0,0.0,12895.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleanor Holmes Norton,Norton,Democrat
1198,2017,249528.31,249528.31,0.0,241037.59,0.0,0.0,0.0,0.0,8490.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleanor Holmes Norton,Norton,Democrat
1198,2018,309902.108,309902.108,0.0,297473.828,0.0,0.0,0.0,0.0,12428.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleanor Holmes Norton,Norton,Democrat
1198,2019,284437.792,284437.792,0.0,277495.19200000004,0.0,0.0,0.0,0.0,6942.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleanor Holmes Norton,Norton,Democrat
1198,2020,237668.714,237668.714,0.0,237668.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleanor Holmes Norton,Norton,Democrat
1198,2021,228779.636,228779.636,0.0,228779.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleanor Holmes Norton,Norton,Democrat
